cost,used,purchase_type_id,ticket_type_id,purchase_date,visitor_id,event_id,for_sale,ean-13
9.0,1,3,1,2024-04-28,520,2,0,2193050052543
10.0,0,3,3,2024-01-19,521,2,0,5807495059244
8.5,1,1,3,2023-11-02,522,2,0,9099969653589
9.0,0,3,1,2024-04-26,523,2,0,4012696305168
7.0,0,1,3,2025-03-10,524,2,0,5514929822035
7.5,1,1,1,2023-06-16,525,2,0,4032322365329
8.5,0,2,1,2024-07-23,526,2,0,3497503649617
6.0,0,1,1,2023-08-25,527,2,0,7244961389669
10.0,1,1,1,2024-02-24,528,2,0,3330647476960
5.0,0,1,1,2024-12-29,529,2,0,7441077295771
5.0,1,2,1,2023-12-22,530,2,0,2240602610395
9.0,1,1,3,2024-05-02,531,2,0,7005265123049
7.0,1,2,3,2025-03-18,532,2,0,9536040931784
9.5,0,3,1,2024-08-30,533,2,0,2464106306539
6.0,1,1,1,2024-08-20,534,2,0,1680665387733
8.5,0,2,1,2025-04-12,535,2,0,6720957442969
9.0,0,3,1,2023-10-05,536,2,0,5004508507459
9.5,1,2,3,2025-02-09,537,2,0,3870408442606
5.5,0,3,3,2024-03-10,538,2,1,6714113945996
8.0,0,2,3,2023-08-07,539,2,0,9880936989587
5.5,0,3,1,2025-01-19,540,2,0,8708603897446
7.5,1,3,1,2024-08-12,541,2,0,8947487171954
9.5,0,2,3,2025-04-18,542,2,1,3824909524734
7.5,1,1,1,2023-08-29,543,2,0,7831114129384
7.5,0,2,1,2024-08-15,544,2,0,5505639317450
7.5,0,2,3,2024-08-11,545,2,0,1288841265565
6.5,0,3,3,2023-11-08,546,2,0,1043680482190
5.0,1,3,3,2024-04-20,547,2,0,6855618874947
10.0,0,2,1,2023-08-22,548,2,0,5260765045414
8.5,0,1,3,2024-03-14,549,2,0,8145845269570
9.5,1,2,1,2023-10-22,550,2,0,9333025666836
5.5,1,1,3,2024-01-19,551,2,0,2728006733662
7.5,1,1,1,2025-04-23,552,2,0,2442189756340
5.5,1,1,3,2024-12-25,553,2,0,3161746627137
10.0,0,3,3,2024-11-17,554,2,1,2443828159271
6.0,0,2,1,2023-08-04,555,2,1,6919613130189
9.5,1,3,1,2024-03-13,556,2,0,2312846347423
6.5,1,2,1,2024-09-23,557,2,0,1869502333612
10.0,1,3,1,2024-01-24,558,2,0,8432459623493
5.0,0,1,3,2023-08-12,559,2,1,6938605861523
5.0,0,1,3,2025-02-19,560,2,0,4780500343974
7.0,1,3,1,2024-08-29,561,2,0,2917844297266
9.5,1,3,3,2024-05-26,562,2,0,1658357807033
6.0,1,2,3,2023-12-10,563,2,0,5542160765596
5.0,0,2,1,2023-08-13,564,2,0,3384936652003
9.5,1,1,3,2023-09-13,565,2,0,4698126559496
6.5,1,3,1,2023-12-07,566,2,0,5406716317785
5.0,1,3,1,2023-06-14,567,2,0,8582135597905
10.0,1,2,3,2024-11-23,568,2,0,4387169175436
5.5,0,1,1,2024-11-04,569,2,0,1072253819998
9.0,0,3,1,2025-01-07,570,2,0,4119165802234
7.0,0,3,1,2024-12-04,571,2,0,3548578023727
7.5,0,3,3,2023-12-03,572,2,0,6245921985220
10.0,1,2,1,2023-07-11,573,2,0,4980079235297
9.5,1,3,1,2024-11-05,574,2,0,9447928464425
6.5,0,3,3,2024-05-18,575,2,1,2288383033770
10.0,1,1,3,2023-09-11,576,2,0,3927206174638
6.0,0,3,1,2024-02-28,577,2,0,8787687379634
6.5,1,1,1,2024-02-27,578,2,0,1444925051372
6.0,0,2,3,2025-03-01,579,2,0,9096612375388
5.5,0,2,3,2024-03-07,580,2,0,5651890624812
6.5,1,2,3,2024-05-15,581,2,0,6813912463331
8.0,0,3,1,2024-11-14,582,2,0,6482070823947
6.0,1,3,3,2025-05-07,583,2,0,4869782126189
9.0,1,1,3,2023-11-15,584,2,0,2396545963184
10.0,0,3,1,2025-01-18,585,2,0,7940186339656
10.0,1,1,1,2023-06-30,586,2,0,2097201929644
6.5,0,3,1,2023-12-30,587,2,0,7866942275391
8.0,1,2,3,2025-02-07,588,2,0,2587080493851
9.0,0,2,3,2023-09-06,589,2,0,3353407526890
9.0,0,2,3,2025-02-12,590,2,0,2411754265776
6.5,1,2,3,2024-03-04,591,2,0,7706640191436
10.0,1,2,3,2023-09-04,592,2,0,6131698004268
5.0,0,3,1,2023-06-29,593,2,1,2696544414527
10.0,1,3,1,2023-11-29,594,2,0,1793371488142
7.5,1,1,3,2023-06-13,595,2,0,3853570755518
10.0,0,1,3,2023-07-27,596,2,0,7243523992390
9.0,1,3,3,2023-05-27,597,2,0,7650371875808
7.0,1,1,1,2024-07-26,598,2,0,8146368993458
5.0,0,1,3,2023-06-06,599,2,0,8831416846416
7.5,1,1,3,2023-12-28,600,2,0,3155686557654
6.5,1,1,3,2025-05-05,601,2,0,4036581209354
6.0,0,1,1,2023-11-01,602,2,0,7251834808021
6.0,1,1,3,2024-12-06,603,2,0,9092256429889
5.5,0,1,1,2023-10-02,604,2,0,4989618307445
9.5,1,3,3,2025-03-20,605,2,0,2072977933200
9.5,1,1,1,2024-05-06,606,2,0,1242652485959
5.5,1,2,3,2025-04-06,607,2,0,2344378669611
7.0,1,3,1,2023-10-30,608,2,0,8723875332218
6.5,1,3,1,2023-11-03,609,2,0,9370593673753
5.5,1,3,3,2023-10-31,610,2,0,4209815329492
8.5,0,3,3,2023-07-28,611,2,0,3547976575132
9.5,0,2,3,2024-01-13,612,2,1,1590333119501
6.5,0,1,1,2024-07-28,613,2,0,8003992036933
10.0,1,1,1,2024-06-30,614,2,0,1310934334291
10.0,1,2,3,2024-03-24,615,2,0,6724425863883
8.0,1,3,1,2024-10-05,616,2,0,1169626364853
9.5,0,2,1,2024-04-29,617,2,0,9437700091629
5.0,1,2,3,2023-06-12,618,2,0,9066088198347
5.5,1,1,3,2025-01-18,619,2,0,7641530520273
9.5,0,3,1,2023-08-15,620,2,0,4765788926983
6.5,1,1,1,2023-11-05,621,2,0,8016632732975
10.0,1,1,1,2023-10-27,622,2,0,1352946870670
7.5,1,2,3,2024-03-19,623,2,0,9290833593192
5.5,0,2,3,2023-10-24,624,2,0,5720242219056
9.0,0,3,1,2024-10-02,625,2,0,7718961912531
8.5,0,1,3,2023-08-06,626,2,0,4073860087682
5.0,0,1,3,2024-06-17,627,2,0,4705651395700
5.5,1,3,1,2023-06-19,628,2,0,9057044294681
7.0,0,3,3,2023-07-13,629,2,0,7921837666778
9.5,1,2,3,2024-07-09,630,2,0,6258764353611
5.0,1,1,1,2024-01-29,631,2,0,6761270503839
6.0,1,1,3,2024-09-15,632,2,0,5223812748112
9.5,0,2,3,2024-10-24,633,2,0,3583701849525
10.0,1,3,1,2024-11-07,634,2,0,2169152245627
5.0,1,3,3,2024-04-08,635,2,0,3568498489097
6.0,0,1,1,2024-02-02,636,2,0,7628563435716
8.0,0,2,3,2025-01-08,637,2,0,4857955370031
6.5,1,1,1,2025-02-20,638,2,0,8554348425429
9.5,1,2,1,2023-09-06,639,2,0,6633266547489
5.5,0,2,1,2024-10-09,640,2,0,3908639757415
7.5,0,1,3,2024-01-22,641,2,0,2294489935046
10.0,1,2,3,2023-11-02,642,2,0,4001531096573
5.5,1,1,1,2023-06-11,643,2,0,1344671763063
7.5,0,1,3,2024-04-25,644,2,0,7274417333618
8.5,1,3,1,2024-04-10,645,2,0,6025863671835
7.0,1,3,3,2023-05-18,646,2,0,5487112467751
6.0,1,2,3,2023-05-27,647,2,0,9366878603208
6.5,1,3,3,2023-12-06,648,2,0,9102585229386
8.5,1,2,3,2024-07-11,649,2,0,7983336651662
7.5,1,3,3,2024-01-22,650,2,0,6640338392653
5.5,1,2,3,2023-08-04,651,2,0,3595562033344
9.0,1,2,3,2025-04-04,652,2,0,8763351126509
9.0,1,2,3,2024-07-17,653,2,0,6322140465474
9.0,0,3,3,2024-05-03,654,2,1,8643516318690
9.0,1,2,1,2025-04-24,655,2,0,2112384191484
9.5,1,2,3,2023-08-08,656,2,0,4869637397605
8.5,0,2,3,2024-12-22,657,2,0,1628589400800
9.5,1,3,1,2024-03-27,658,2,0,5033569328407
7.5,0,1,3,2023-08-02,659,2,0,7796911760843
6.5,0,1,1,2024-03-16,660,2,0,4727041642945
7.5,0,3,3,2024-07-01,661,2,1,2503512029478
5.0,0,1,3,2024-08-22,662,2,0,3776131151976
8.5,0,1,3,2024-07-20,663,2,0,1847215098786
6.0,0,3,1,2025-02-12,664,2,1,2405070165335
8.5,1,1,3,2025-05-07,665,2,0,1275661182435
7.5,0,3,3,2024-07-19,666,2,1,5430813096095
8.5,1,3,1,2024-11-26,667,2,0,6251315327829
9.0,1,1,3,2024-01-23,668,2,0,4278426203348
9.0,1,3,1,2024-04-10,669,2,0,9377200778829
9.0,0,3,1,2024-02-07,670,2,0,3158465954550
7.0,0,3,3,2023-07-24,671,2,0,4691581823955
9.0,1,1,1,2025-03-16,672,2,0,7917552878063
6.0,0,2,1,2024-07-19,673,2,0,7873644055101
10.0,1,1,3,2023-09-18,674,2,0,3680780154276
7.5,0,1,3,2023-11-01,675,2,1,8330376406527
6.5,0,1,3,2023-08-10,676,2,0,4454916256016
10.0,1,1,1,2023-05-21,677,2,0,5556497773255
8.5,0,1,3,2024-04-16,678,2,0,8098567126873
8.5,0,3,3,2024-06-21,679,2,0,6493570352286
8.0,1,1,3,2024-07-08,680,2,0,6726392000070
8.0,1,2,1,2024-11-20,681,2,0,4338347229175
9.5,0,3,3,2024-09-06,682,2,0,5505855240494
5.0,0,1,1,2024-11-17,683,2,0,9188955481400
5.5,1,2,1,2023-07-26,684,2,0,6160709731990
5.5,1,2,1,2025-03-31,685,2,0,1625419758463
9.0,1,3,1,2023-12-23,686,2,0,7928993452311
9.5,0,1,3,2024-03-03,687,2,0,9763994390905
8.5,0,1,1,2023-05-27,688,2,0,8675088894755
7.5,0,1,1,2024-09-01,689,2,0,4049691149389
6.0,0,3,1,2023-07-27,690,2,1,3728355136077
8.5,0,1,1,2024-02-19,691,2,1,8553567343120
9.5,1,3,3,2024-03-21,692,2,0,1200282633578
9.0,0,1,1,2024-01-22,693,2,0,8224003676839
8.0,0,2,3,2024-11-27,694,2,1,3203520949930
5.5,1,3,3,2025-05-07,695,2,0,3407731806615
8.5,0,1,1,2024-11-14,696,2,0,3730026869019
9.5,0,2,1,2024-01-11,697,2,1,2679178193630
8.5,1,2,1,2023-10-08,698,2,0,8725658261432
10.0,1,1,3,2024-10-29,699,2,0,7421716206405
6.5,0,2,1,2023-08-26,700,2,0,4279776380187
9.0,0,3,3,2024-07-25,701,2,0,5220303134111
9.0,1,1,1,2025-01-05,702,2,0,1660181516205
10.0,0,1,1,2024-08-14,703,2,0,1330469482706
7.0,1,3,3,2024-01-11,704,2,0,3292278923717
7.5,0,1,1,2024-06-28,705,2,0,9070168690399
5.5,0,1,1,2025-02-07,706,2,0,2494366963428
5.5,1,2,3,2023-07-01,707,2,0,1433800263266
7.5,1,1,1,2024-05-02,708,2,0,2677215793920
10.0,1,2,3,2023-12-18,709,2,0,4884475700614
6.5,1,1,1,2024-10-24,710,2,0,5820367804448
9.0,1,2,1,2023-09-02,711,2,0,7308647356539
6.0,1,1,3,2024-01-03,712,2,0,3161518270612
8.5,1,2,1,2025-04-05,713,2,0,5976503413083
9.0,0,2,3,2023-10-28,714,2,1,8596371073036
10.0,1,1,3,2025-01-02,715,2,0,4961968108021
7.5,1,2,1,2024-07-10,716,2,0,9599260169716
5.5,0,3,1,2023-07-12,717,2,0,6336449829020
6.5,0,3,1,2025-02-15,718,2,1,2887098584417
10.0,0,2,3,2023-05-23,719,2,0,8743685939987
5.5,1,3,3,2024-06-27,720,2,0,3033568454475
7.0,1,1,3,2023-05-28,721,2,0,7854927463916
8.5,1,1,1,2024-05-11,722,2,0,6154223643660
6.5,0,3,3,2023-10-23,723,2,1,8923707814611
10.0,1,1,3,2024-06-10,724,2,0,2630588806211
7.0,1,1,1,2025-01-19,725,2,0,5434624599771
10.0,0,2,1,2023-10-08,726,2,1,2732954330806
6.0,0,3,3,2024-02-05,727,2,0,8248917994727
6.5,1,2,3,2024-10-12,728,2,0,9592900322373
7.5,0,2,1,2025-02-08,729,2,1,1531297644508
9.5,1,3,3,2024-01-16,730,2,0,9692166439892
6.0,0,2,1,2024-12-28,731,2,0,4473600400750
9.0,0,1,3,2024-06-29,732,2,0,3812996119001
5.0,0,1,1,2024-03-21,733,2,0,1169391625860
7.5,1,3,3,2024-08-06,734,2,0,2003687426548
9.5,1,2,1,2025-01-07,735,2,0,9799850369560
8.5,0,1,3,2024-03-17,736,2,0,5727309787344
9.0,1,2,1,2024-12-21,737,2,0,9266054882437
9.0,1,1,3,2023-07-07,738,2,0,4465014972179
5.0,0,3,1,2023-09-29,739,2,0,9844736109008
10.0,0,2,1,2025-01-21,740,2,1,5034307678188
6.5,1,3,3,2023-12-14,741,2,0,9015572847545
7.0,0,1,3,2023-12-12,742,2,0,1583653796348
9.0,0,1,3,2025-05-01,743,2,0,4183642081828
7.0,1,1,1,2025-04-29,744,2,0,6369688100543
7.0,1,1,1,2024-02-13,745,2,0,7862284477459
7.0,1,2,1,2025-03-28,746,2,0,5414114989396
5.0,0,2,1,2024-06-14,747,2,0,4378202354498
8.5,0,3,3,2025-01-07,748,2,1,6109109411443
5.5,1,3,1,2023-05-28,749,2,0,9926174455067
10.0,0,2,3,2023-11-18,750,2,0,6747227002138
8.0,0,3,1,2024-04-22,751,2,1,8997266307167
5.0,0,2,3,2023-11-16,752,2,0,7142643942140
8.5,0,1,1,2023-07-02,753,2,0,2532750467158
5.0,1,2,3,2024-11-27,754,2,0,6495364707413
7.0,0,1,1,2024-08-12,755,2,0,1920212148460
9.0,0,2,3,2024-06-02,756,2,0,3369549070650
8.0,0,3,1,2023-07-09,757,2,0,6574580318266
7.5,1,3,3,2023-06-03,758,2,0,5024631412773
9.0,1,2,1,2024-04-17,759,2,0,8453473198915
6.5,0,2,1,2025-04-02,760,2,0,6848309948619
9.5,1,1,1,2023-09-02,761,2,0,8197215095918
8.0,0,3,3,2024-05-19,762,2,0,4717364322548
5.5,0,1,3,2024-12-08,763,2,0,3489770078671
5.5,1,1,3,2024-09-06,764,2,0,2770241450916
6.5,1,2,3,2024-10-04,765,2,0,8232771438210
5.5,1,2,1,2025-01-03,766,2,0,1338908672742
6.0,0,1,3,2023-10-16,767,2,0,4721153309131
8.5,0,1,1,2024-10-22,768,2,1,6568680146275
9.0,1,3,3,2023-05-23,769,2,0,9498604084902
6.0,0,1,1,2023-07-11,770,2,1,5940906724842
6.5,0,2,1,2024-10-23,771,2,0,3951335274277
5.0,1,3,3,2024-10-13,772,2,0,4149140544186
8.5,0,3,3,2024-01-07,773,2,1,7821202432449
10.0,0,2,1,2025-04-30,774,2,0,3181991525783
6.5,1,3,1,2024-02-11,775,2,0,3278148157330
9.0,1,2,1,2024-10-01,776,2,0,5445723952137
7.0,0,1,1,2024-08-04,777,2,0,7548398302955
9.0,0,2,1,2023-06-11,778,2,0,9364955003260
5.5,0,2,1,2024-03-24,779,2,0,7570366870807
10.0,0,3,1,2023-07-05,780,2,0,7735912971556
9.0,0,3,3,2023-07-18,781,2,0,9320111036008
7.0,0,2,1,2025-02-05,782,2,1,1482665060714
7.5,0,2,1,2023-05-29,783,2,0,1976993009139
9.0,1,1,1,2023-09-07,784,2,0,6299795188329
8.5,0,2,3,2024-09-28,785,2,0,8459576489628
7.5,1,3,3,2024-11-17,786,2,0,6412145198714
5.0,0,2,3,2024-10-14,787,2,0,6576502984042
9.0,1,1,1,2024-09-09,788,2,0,8207357066382
9.5,0,3,1,2023-06-22,789,2,1,8119532608257
7.0,1,1,1,2023-11-03,790,2,0,8614744155709
8.0,1,1,3,2023-06-15,791,2,0,8326687260932
8.5,0,2,3,2023-10-26,792,2,0,1064541220377
9.0,1,1,1,2025-03-26,793,2,0,8942445486525
9.5,1,2,1,2024-12-28,794,2,0,1055451425272
5.5,1,2,1,2025-02-17,795,2,0,6901401683887
9.5,0,3,3,2024-10-03,796,2,1,8010866587596
5.5,0,1,1,2023-07-15,797,2,0,5445507223354
6.0,0,3,1,2024-08-23,798,2,0,4176318256797
9.5,0,3,1,2023-11-24,799,2,0,4275200630309
6.0,1,3,1,2024-05-08,800,2,0,4667111849797
5.5,1,2,3,2024-11-04,801,2,0,4192185626697
6.0,0,2,1,2024-12-26,802,2,0,1314605937315
10.0,0,1,3,2024-10-03,803,2,0,1488224349410
7.5,1,1,1,2024-12-18,804,2,0,2671738022761
6.0,1,1,1,2025-03-27,805,2,0,4728967810953
5.0,0,1,1,2023-07-20,806,2,0,6928364956244
10.0,0,2,1,2023-10-24,807,2,1,8725829737228
5.0,0,2,1,2024-10-04,808,2,1,5037276107475
6.5,1,1,3,2023-06-13,809,2,0,9728387159528
8.5,0,1,3,2023-10-04,810,2,0,1188241603064
10.0,1,2,1,2024-05-08,811,2,0,2076858048132
6.0,0,1,3,2024-02-12,812,2,0,5645298841251
8.5,1,1,1,2025-02-20,813,2,0,1218435165817
6.0,1,2,1,2024-12-15,814,2,0,4458260829780
8.5,0,1,3,2023-08-03,815,2,0,6713814582770
9.0,0,2,1,2024-02-01,816,2,0,8999461378889
7.5,1,2,1,2023-11-22,817,2,0,9107638132331
10.0,1,2,1,2024-12-09,818,2,0,5495186699013
9.0,0,2,1,2023-12-28,819,2,0,8621941479762
6.5,1,1,3,2024-09-06,820,2,0,5379900142886
7.5,1,1,3,2023-08-17,821,2,0,9632258850614
5.0,1,1,3,2024-11-16,822,2,0,3701389398290
9.5,0,1,3,2023-06-30,823,2,0,8886181505715
7.5,1,1,1,2024-01-07,824,2,0,9528556112099
5.5,1,3,1,2024-11-10,825,2,0,5077533040676
5.0,1,1,1,2024-07-24,826,2,0,4441955976473
9.5,1,2,1,2024-05-30,827,2,0,1116823617801
6.5,0,1,1,2023-07-17,828,2,0,6434007446053
7.5,1,1,1,2024-06-08,829,2,0,8445337259548
6.0,1,1,1,2024-04-10,830,2,0,6138210718484
7.0,0,1,3,2025-04-01,831,2,0,8655402030749
8.0,1,1,3,2023-07-11,832,2,0,8484204242939
5.5,0,3,3,2024-02-14,833,2,1,1299989907536
6.0,0,3,1,2024-03-17,834,2,0,1507998318466
7.0,0,2,3,2024-08-20,835,2,0,3345484807116
7.5,1,3,3,2023-07-14,836,2,0,1094499130771
6.0,0,1,1,2023-06-04,837,2,0,6766150252942
7.5,0,3,3,2025-03-14,838,2,0,7632710027528
6.5,0,3,1,2024-05-03,839,2,0,4018288749583
8.5,1,2,3,2024-06-13,840,2,0,5078678168576
9.0,1,1,3,2023-09-23,841,2,0,3676454978627
9.5,0,2,3,2023-12-20,842,2,0,8703049435487
7.0,1,3,1,2024-03-15,843,2,0,7040866525207
8.5,0,2,1,2024-05-22,844,2,1,2448549318837
7.0,1,2,3,2024-10-11,845,2,0,3485577096846
9.5,0,2,3,2025-01-03,846,2,1,8312390766294
8.5,1,1,1,2024-10-07,847,2,0,3523527951623
8.0,0,1,3,2023-07-31,848,2,1,9182927585534
9.5,1,1,3,2024-04-24,849,2,0,1547265647065
7.5,0,2,1,2024-10-25,850,2,0,3127407742629
8.5,1,1,1,2025-03-28,851,2,0,1696510255835
10.0,0,3,1,2024-08-27,852,2,0,8562970421108
10.0,1,1,1,2024-07-20,853,2,0,6922195093406
5.0,1,1,3,2025-01-29,854,2,0,4280471937933
8.5,1,3,1,2024-06-27,855,2,0,7578685172665
9.0,1,3,3,2024-05-31,856,2,0,6216915727678
7.0,1,2,1,2023-11-03,857,2,0,1181422030063
10.0,1,1,3,2024-03-02,858,2,0,2984042080110
8.0,0,3,1,2024-07-12,859,2,1,1864298600120
9.0,0,3,3,2025-01-30,860,2,0,8100842731572
9.5,0,2,3,2024-08-18,861,2,0,2514778267248
10.0,1,2,1,2023-10-11,862,2,0,1942714651688
10.0,0,3,3,2023-12-01,863,2,1,3740641636139
8.5,1,3,3,2024-03-23,864,2,0,3555080837021
9.0,0,2,3,2024-06-20,865,2,1,1492755921939
7.5,1,3,3,2023-11-06,866,2,0,5258903504297
5.0,1,3,3,2024-06-21,867,2,0,7431292718466
5.5,1,3,1,2023-05-14,868,2,0,3990667476736
9.0,0,2,3,2023-07-10,869,2,0,6042574127074
6.5,1,1,1,2024-10-20,870,2,0,3252350000151
6.5,0,1,3,2023-09-27,871,2,0,3984822460183
7.0,0,2,3,2024-09-13,872,2,0,7846389371598
6.5,0,3,1,2024-06-19,873,2,1,3353946975460
6.5,1,3,1,2023-05-16,874,2,0,6993992399313
9.0,1,3,1,2023-07-11,875,2,0,2054960234620
10.0,1,1,3,2024-05-04,876,2,0,7052021085213
8.0,1,2,3,2025-05-13,877,2,0,3804444244842
6.5,0,3,3,2024-07-18,878,2,1,1245625872481
6.0,0,1,1,2024-10-01,879,2,0,7082983999685
9.0,1,3,1,2024-06-08,880,2,0,7780813621802
9.5,0,2,3,2024-11-17,881,2,0,1777445421685
9.0,1,3,1,2024-03-07,882,2,0,3157193001994
8.5,1,3,3,2024-08-25,883,2,0,1153950916970
8.0,1,1,3,2024-06-15,884,2,0,5165434221520
5.0,0,3,1,2023-11-10,885,2,1,7144090605044
9.5,0,1,1,2023-12-26,886,2,0,6130375779630
10.0,1,1,1,2025-01-24,887,2,0,4419516973245
7.5,0,1,3,2024-08-19,888,2,1,2007811840239
7.5,0,1,3,2023-09-11,889,2,0,1316684114141
9.0,1,2,3,2025-03-27,890,2,0,4766603038215
6.5,1,2,1,2025-04-16,891,2,0,9085568178911
9.5,1,2,1,2024-04-09,892,2,0,9283475641475
8.0,1,3,1,2023-12-13,893,2,0,3897499502308
6.0,0,1,1,2024-02-14,894,2,0,1510208412239
10.0,1,3,3,2025-01-18,895,2,0,6923233116741
7.0,0,3,3,2025-02-15,896,2,0,7884383861034
9.0,0,2,3,2025-04-13,897,2,0,6060225605661
8.5,0,2,3,2025-02-08,898,2,1,2043931383654
7.0,1,3,3,2025-04-14,899,2,0,7214691865004
8.5,0,3,3,2023-11-30,900,2,0,4110354239770
7.5,0,3,1,2024-02-20,901,2,0,1920046358260
5.5,0,2,3,2024-10-19,902,2,0,7546389159277
9.0,0,2,3,2023-12-18,903,2,1,4598580545676
7.0,1,1,1,2024-08-28,904,2,0,1751679960014
12.0,0,3,2,2023-11-02,945,3,0,3017137339932
16.0,0,1,2,2023-06-29,946,3,1,7745826891497
19.0,1,3,2,2024-10-26,947,3,0,5981949832717
11.0,1,2,2,2024-01-24,948,3,0,1785000256105
18.0,1,2,2,2023-08-16,949,3,0,8005906490262
17.0,0,1,2,2024-06-08,950,3,0,1022973360069
20.0,0,2,2,2024-07-02,951,3,0,1340894110123
17.0,1,2,2,2025-02-21,952,3,0,6907240870571
20.0,1,3,2,2025-02-08,953,3,0,4573335885876
12.0,1,3,2,2025-01-17,954,3,0,8349736423429
13.0,0,1,2,2024-03-26,955,3,0,2002422570478
18.0,1,1,2,2023-09-23,956,3,0,8890443691203
13.0,1,3,2,2025-01-18,957,3,0,3614646337123
15.0,1,2,2,2023-08-06,958,3,0,6327786392941
12.0,0,1,2,2023-09-19,959,3,0,8686855620446
17.0,1,2,2,2024-08-28,960,3,0,2080426514691
20.0,0,3,2,2024-01-15,961,3,1,5196807315530
20.0,1,3,2,2023-09-15,962,3,0,6671908221773
11.0,0,1,2,2025-01-06,963,3,0,1214978154151
19.0,1,3,2,2023-07-01,964,3,0,8659968646165
19.0,0,3,2,2023-09-28,965,3,1,3238214669375
20.0,1,2,2,2025-02-12,966,3,0,1502331667574
13.0,0,1,2,2025-03-21,967,3,0,9102942867784
12.0,0,2,2,2023-11-08,968,3,0,9990425349111
19.0,1,2,2,2024-03-13,969,3,0,7246631219548
16.0,1,3,2,2024-12-29,970,3,0,9414932881395
16.0,0,1,2,2023-10-28,971,3,1,6932082167593
11.0,1,1,2,2024-09-05,972,3,0,7814130707309
14.0,1,1,2,2025-02-02,973,3,0,2067186826342
19.0,1,1,2,2024-03-28,974,3,0,1140355026961
13.0,0,2,2,2025-04-18,975,3,1,8000647790067
13.0,0,3,2,2023-10-17,976,3,0,7570580980266
15.0,0,1,2,2024-11-14,977,3,0,2334814590476
16.0,0,2,2,2024-05-08,978,3,0,5163069883917
10.0,1,1,2,2024-05-22,979,3,0,8412617639374
14.0,0,3,2,2023-10-23,980,3,0,9373659583716
19.0,0,1,2,2024-02-01,981,3,0,1444253524128
10.0,0,3,2,2023-10-21,982,3,0,1087171771188
16.0,0,1,2,2024-01-26,983,3,0,3286334700703
19.0,1,3,2,2024-10-05,984,3,0,7324593810764
7.0,1,2,3,2023-06-03,985,3,0,2622109351410
9.0,1,3,1,2024-04-14,986,3,0,6921211482390
5.5,0,2,1,2025-04-26,987,3,0,5949802336533
6.0,1,2,1,2024-05-24,988,3,0,1313332626002
6.0,0,2,3,2024-02-19,989,3,1,9675226331730
6.5,1,3,3,2025-04-30,990,3,0,2091319642181
10.0,0,1,1,2024-08-14,991,3,0,2899289142029
9.5,0,2,3,2024-01-30,992,3,0,3217718084520
5.5,1,1,3,2024-03-17,993,3,0,6886835029637
6.0,1,3,3,2024-01-21,994,3,0,1485988393456
9.5,1,3,3,2025-04-27,995,3,0,2470189385223
6.5,1,2,1,2024-07-19,996,3,0,1623197599918
8.0,1,1,3,2025-04-25,997,3,0,2261555171200
9.5,0,3,3,2025-02-21,998,3,0,8100253674429
7.5,1,3,3,2023-12-20,999,3,0,4342337633731
8.0,1,2,1,2023-10-18,1000,3,0,4517056837094
6.0,1,2,1,2023-07-08,1001,3,0,7955281177822
9.5,1,2,3,2025-02-07,1002,3,0,6431460900106
8.0,0,3,3,2024-03-01,1003,3,0,7648101246615
10.0,1,1,1,2024-04-12,1004,3,0,4718528621043
5.5,0,3,1,2023-06-28,1005,3,0,4230535033004
6.5,1,2,3,2024-01-09,1006,3,0,5619813931736
9.5,1,1,3,2023-12-21,1007,3,0,7352222217749
7.5,0,3,3,2024-03-19,1008,3,0,8941493429394
5.0,0,3,3,2024-03-01,1009,3,0,7748046931176
8.0,1,2,3,2023-11-12,1010,3,0,5028923952840
5.0,1,3,1,2023-10-29,1011,3,0,4337497020438
5.5,0,3,3,2025-02-20,1012,3,1,7156581976877
8.5,1,2,3,2024-01-12,1013,3,0,5420619885424
5.5,0,3,1,2024-01-28,1014,3,0,1405287621457
9.0,1,1,3,2024-02-24,1015,3,0,7105844554416
6.5,0,2,1,2024-10-29,1016,3,0,8081122483077
9.0,0,3,1,2024-06-26,1017,3,0,6498326093397
10.0,1,1,3,2023-12-26,1018,3,0,8691935623225
6.0,1,1,1,2023-11-18,1019,3,0,9959358772572
9.0,1,3,1,2023-07-29,1020,3,0,4254442627208
9.5,1,3,1,2025-01-27,1021,3,0,1801596658973
5.5,0,1,1,2023-09-11,1022,3,0,6611147011269
6.0,1,2,1,2025-03-27,1023,3,0,6623397477831
7.0,1,2,3,2024-08-15,1024,3,0,6385515951853
10.0,0,1,1,2023-10-17,1025,3,0,5908506138987
8.0,0,1,1,2025-01-11,1026,3,0,9068272838163
9.0,1,2,1,2024-04-01,1027,3,0,8997262492895
7.0,1,1,3,2023-11-15,1028,3,0,2602311949502
7.0,0,3,3,2025-03-07,1029,3,1,7318571282646
8.0,1,1,3,2025-05-10,1030,3,0,3186819879975
8.0,0,1,3,2023-10-03,1031,3,0,1874875616993
10.0,1,3,3,2024-10-15,1032,3,0,7660113905160
8.0,1,3,1,2024-08-09,1033,3,0,8374217891349
5.0,1,3,3,2023-09-09,1034,3,0,4390169762673
5.5,1,1,1,2024-03-31,1035,3,0,7765172994531
8.0,1,2,1,2024-02-14,1036,3,0,6908396362695
7.5,1,1,3,2024-09-08,1037,3,0,6651830301539
5.5,1,1,1,2024-08-11,1038,3,0,1383539938980
